test_id,gas,oil,water,ch1_p1,ch1_p2,ch1_p3,ch1_p4,ch1_p5,ch1_p6,ch1_p7,ch1_p8,ch1_p9,ch1_p10,ch1_p11,ch1_p12,ch1_p13,ch1_p14,ch1_p15,ch1_p16,ch1_p17,ch2_p1,ch2_p2,ch2_p3,ch2_p4,ch2_p5,ch2_p6,ch2_p7,ch2_p8,ch2_p9,ch2_p10,ch2_p11,ch2_p12,ch2_p13,ch2_p14,ch2_p15,ch2_p16,ch2_p17,ch4_p1,ch4_p2,ch4_p3,ch4_p4,ch4_p5,ch4_p6,ch4_p7,ch4_p8,ch4_p9,ch4_p10,ch4_p11,ch4_p12,ch4_p13,ch4_p14,ch4_p15,ch4_p16,ch4_p17
GOW_503,1.298960016,35.00064653,15.16211569,453.1258,11.41609451,906.2516,2286.383433,1346.514474,8750.099511,6250.070607,11250.12841,3429.360438,4951.80697,13750.15732,2741.276482,7451.835874,16250.18622,5716.269091,8002.038116,10048.36315,453.1258,906.2516,11.41609451,1346.514474,2451.778067,4664.439163,3429.357134,7775.400893,6250.070607,13993.87574,8750.099511,10884.14283,17103.18253,11250.12841,12500.24031,5716.269091,5048.305341,453.1258,22.83218903,7309.977026,1346.514474,906.2681164,2451.778067,5736.607312,6250.070607,6977.859846,4951.80697,4569.146485,3786.585759,2011.617594,8750.099511,17694.97953,18282.67717,7746.745042
GOW_504,2.682648015,34.90176881,15.05733502,454.0573216,908.11134,11.13531673,2287.727864,1350.458576,6250.073911,3431.461316,8750.102814,5050.280695,11250.13172,2751.14004,13750.16392,7449.867126,16250.19283,5719.763948,18750.22173,9949.89603,454.0573216,908.11134,22.97753282,4664.069197,1350.458576,2449.806016,3431.461316,7773.37599,10882.89419,6250.073911,8750.102814,17101.53751,5050.280695,13992.59738,12500.24692,5719.763948,11250.13172,454.0573216,22.97753282,1350.458576,908.11134,4384.840642,2449.806016,14833.69201,3785.185173,5638.126981,6250.073911,1862.811973,4949.838222,8750.102814,15177.2418,7449.867126,17703.88184,12500.24692
GOW_505,4.071208794,34.80062355,14.95314021,455.0317857,11.15183307,910.0470551,1350.455273,2449.809319,8750.106117,13750.16723,5050.280695,3750.045007,6250.077214,11250.13502,7449.870429,16250.19613,18750.22834,10050.34181,4648.520714,5714.818956,455.0317857,0.009909804,1350.455273,2449.809319,4660.491758,910.0470551,3750.045007,10876.06964,8750.106117,7767.400378,5050.280695,13981.01282,6250.077214,17088.02714,1819.347572,11250.13502,12500.25022,455.0317857,3786.992061,0.049549021,1350.455273,2449.809319,14834.47489,4387.721092,5608.057332,1862.339606,4949.841526,8750.106117,15197.15721,14275.65772,10244.36586,6250.077214,13750.16723,3425.977891
GOW_506,5.571376542,34.70045726,14.97647348,456.0293727,6.768396313,912.0554421,2280.308723,1349.546874,6250.077214,3420.451524,11250.13832,2748.860785,5049.828147,8750.106117,13750.17053,16250.19943,7450.32628,5701.582761,4651.698458,18750.23164,456.0293727,0.019819609,1349.546874,2450.26517,4657.082785,3420.732302,7762.769196,6250.077214,13971.67117,1798.570015,10866.66854,912.0554421,5049.828147,11250.13832,17076.77951,12500.25353,5701.582761,3788.105262,456.0293727,0.019819609,1349.546874,2450.26517,4390.87241,1866.623944,14876.85912,5615.89929,15986.63167,3432.885025,10325.27942,6250.077214,4950.294073,17926.51219,15211.79729,13799.60394
GOW_507,8.607731831,34.20038621,14.75346351,7.009534883,458.2623819,1349.560087,2273.503991,8750.106117,6250.077214,3410.181663,2748.890515,3750.045007,13750.16723,11250.13832,7549.863658,16250.19943,1891.804757,5049.831451,5684.448709,18750.22834,458.2623819,0.109007847,1349.560087,4652.240194,2450.258563,7753.08071,1762.435566,3410.730006,3750.045007,6250.077214,13955.16805,10854.202,8750.106117,17055.76082,12500.25353,5683.470942,11250.13832,0.009909804,1564.77461,15055.41728,3419.510092,8897.464907,2450.258563,15963.86225,5681.816005,458.2623819,4552.996807,3788.841891,14724.16225,1150.47212,5119.893767,10321.35844,1994.149912,17726.96838
GOW_508,12.29728954,34.99874838,14.99947375,6.34227473,460.5251205,2467.006133,3406.462183,8750.119331,13750.18705,6250.08382,3750.051614,11250.15154,1316.071555,18750.25476,5677.756288,5033.093791,10219.63099,16250.21925,7948.987631,7533.129301,29.78887162,460.5251205,2467.006133,4653.713451,3406.64056,1784.157857,7755.905005,1135.495102,3882.159214,10859.01487,13961.03465,6250.08382,17063.40788,8750.119331,5677.756288,5033.093791,17500.3774,0.006606536,1558.102008,2467.006133,15985.99745,3426.968872,755.7778288,14862.52954,4461.248536,5607.347129,8894.336712,15209.57419,2843.902415,5082.117593,2001.222209,3978.598126,6996.70499,1192.456657
GOW_509,16.7059793,35.39984397,15.19873663,6.959985862,2270.70282,1341.955964,463.5443076,3406.079004,4954.099438,8750.119331,3750.051614,2608.858374,6250.087124,11250.15484,5534.843698,16250.22256,7546.071506,1807.099053,13750.18705,3055.648506,0.01651634,2454.063928,1341.955964,4652.960306,1814.851824,3406.079004,331.3475187,3750.051614,5046.039299,7754.332649,13959.28722,10854.81972,6250.087124,5676.963504,17056.97972,8750.119331,17500.3807,1565.385714,754.3409072,28.55344936,15901.41727,14848.10417,3407.558868,4359.517789,5678.327754,3030.044875,1993.627996,6992.982207,1193.880366,5076.184924,15212.97326,8907.506842,10541.44198,2454.063928
GOW_50,9.751052374,9.410371898,22.77336236,7.029354492,2283.228812,459.5473532,3425.264385,6250.077214,8750.109421,11250.13832,13750.17053,1333.007411,5041.556764,5708.965565,7992.501581,18750.23164,2707.510475,16250.20274,10275.40337,12559.26971,40.07524845,459.5473532,2458.536553,4657.020023,3425.264385,7761.319061,10866.44722,1131.983728,6250.077214,8750.109421,11250.13832,13971.31772,17075.18734,5708.965565,5041.556764,12500.25683,3833.039618,0.009909804,14871.66308,8901.584082,15955.03922,2567.418876,5604.74085,5070.61231,15205.01568,16349.75333,4561.800017,7469.039294,7032.905505,10318.23685,1562.270733,16689.15091,14291.42422,17700.29449
GOW_510,22.7354339,36.79924814,15.79980127,6.936862985,2267.977624,3487.448407,2610.556254,467.5412619,1345.758026,5538.206425,4919.507615,8750.119331,11250.15484,3056.890535,5925.408903,1820.999206,4580.681497,3854.646294,7938.0406,7452.232266,32.67592793,1797.31147,2452.164549,1345.758026,467.5445652,4649.158245,3750.051614,3402.121689,7748.89547,4993.550369,10848.57654,5670.006821,866.1598352,13948.08914,17046.31017,6250.087124,16152.25423,755.2360928,1559.453045,28.64594086,15915.77327,15058.05329,1992.395877,4409.169212,3416.751863,5596.611508,3024.653941,1194.474954,5074.959411,14673.28862,6974.96288,8891.73704,3963.502191,10534.75946
GOW_511,28.59422124,37.49722618,16.1023115,6.976502202,3482.846955,2704.028831,2265.701672,545.4917823,5528.045572,4919.296206,5923.740753,1158.647708,3057.80554,8750.119331,1806.970226,4586.359815,13750.18705,3822.095891,11250.15154,7545.787425,30.85252394,1827.242382,4646.961571,2586.62738,471.6274046,1190.10473,3835.411364,5045.751915,3398.435242,14972.17822,7745.060375,16135.8469,16558.41747,13942.40091,4204.812531,15686.81385,5492.069679,1610.633881,756.0553033,232.0710995,1988.957175,4417.348103,1196.889643,14840.1466,15936.81509,5724.05159,5073.443211,2846.201489,3408.034539,8893.200388,6837.421403,10551.9761,2345.822439,7294.289806
GOW_51,12.14682402,12.10187276,28.04843643,7.045870832,2458.298718,458.8008146,5041.794599,3416.0813,6250.077214,13750.17053,8750.109421,11250.13832,1333.479778,3833.511985,5693.149517,7970.587701,18750.23164,10247.59976,7458.359828,16250.20274,0.009909804,2458.298718,458.8008146,4654.360892,7757.543426,1333.479778,10859.27582,5041.794599,3415.926046,6250.077214,3833.511985,13963.33703,8750.109421,17065.23129,11250.13832,12500.25683,5693.311378,0.006606536,14870.35499,2458.298718,5599.376343,8880.116143,15959.82565,1566.673989,15203.88927,5124.184712,4551.976098,16376.51641,5929.81216,10476.35768,7005.798887,14503.40484,16716.64401,19134.078
GOW_52,14.16016701,14.55473551,33.65676796,7.085510049,2458.153374,457.8164407,11250.14163,4958.185581,13750.17383,8750.109421,3666.290645,1333.773769,6250.080517,16250.20604,5697.615536,7541.97215,7976.807755,12538.033,10257.52278,5293.209637,30.71378668,2458.153374,457.8164407,4654.156089,1333.773769,3418.63803,10859.74159,5041.939943,3750.04831,7756.919108,11250.14163,8750.109421,13750.17383,17063.78115,1762.917843,5697.615536,6250.077214,28.30570425,14863.72863,2458.153374,8890.91783,1556.519743,15815.71398,5676.441587,5082.24642,4552.630145,15251.07976,16314.84109,3837.195129,756.8513909,16771.81189,6988.384058,3418.373768,14438.94487
GOW_53,13.40466534,23.79728682,24.18128934,7.042567564,2462.441016,458.2855048,8750.112724,5037.655605,11250.14493,3406.406028,6250.080517,3750.04831,13750.17714,1325.195182,16250.20934,5677.442478,18750.24155,10219.29406,7948.858803,12490.16204,0.042942485,2462.441016,458.2855048,4650.621592,3406.406028,1135.610716,10851.91945,7750.963316,5037.655605,8750.112724,6250.080517,3750.04831,17052.08098,13951.56088,1782.208928,11250.14493,5677.442478,28.31561405,14865.93191,1572.309364,8891.614819,15856.07331,5600.89915,2462.441016,5058.426554,4546.386968,15260.47425,10300.88148,16418.63968,6994.320031,14440.09771,7480.478511,19173.10611,13757.4179
GOW_54,11.13483167,19.92356297,20.08501116,7.042567564,2463.200768,458.9395518,3676.385432,1323.678982,11250.14823,4963.232975,16250.21265,8750.116027,6250.080517,13750.18044,5679.692003,18750.24485,7950.741666,10224.45046,12496.56708,19308.30888,0.023122877,2463.200768,458.9395518,4650.39697,1323.678982,3676.385432,7751.042594,10850.97802,5036.895853,13950.55008,12500.26674,6250.080517,17050.00652,5679.943052,4176.074099,8750.116027,11250.14823,8880.614936,14847.74742,0.006606536,2463.200768,1563.41036,5675.942794,15810.56748,5066.929166,15181.3808,10311.34953,7521.977468,16366.34564,4550.542479,6950.895268,18668.90848,8473.364924,17674.34071
GOW_55,8.997669542,15.95344347,16.03904118,7.01614142,2461.39388,11250.14823,459.507714,3408.807504,8750.116027,4961.426087,13750.18044,1327.29606,3827.328267,5681.06286,6250.08382,16250.21265,7954.246434,18750.24816,10227.21199,14771.7227,0.01651634,2461.39388,4650.297872,3408.807504,459.507714,7749.642008,1132.935069,3827.328267,10850.01346,5038.706044,11250.14823,8750.116027,13950.92335,12500.26674,5681.06286,17049.85457,4173.755205,0.009909804,2461.39388,14766.26901,8891.499205,5583.33237,5064.137905,7528.805324,15180.1718,15805.95612,1561.752119,18687.7206,8483.525776,10303.10458,7021.423345,4549.178229,5916.721308,16417.543
GOW_56,6.709290373,12.15632012,12.52770324,7.026051224,2538.49546,459.9932944,5038.527667,11250.14823,8750.116027,3673.125106,13750.18044,1326.939307,6250.08382,16250.21265,5679.711823,10223.65768,7950.847371,18750.24816,14766.60264,12494.81635,0.075975166,2538.49546,459.9932944,4647.321628,5038.527667,3673.125106,7745.258572,1133.559387,8750.116027,11250.14823,10843.64476,13941.01354,4176.130254,17038.42196,6250.08382,5680.322927,12500.26674,0.01651634,2538.49546,8883.274067,5710.171258,14825.52303,5059.695009,7570.641214,7106.105926,4552.636751,3673.125106,18712.59751,1326.939307,15847.72264,16989.71527,459.9932944,10320.97526,19099.14924
GOW_60,11.60038785,28.0666955,20.76782328,6.857584551,457.6512773,2275.370338,4957.964262,3413.015867,6250.077214,11250.13832,13750.17053,1165.819103,8750.109421,3834.242007,2710.519753,5688.521639,7542.190166,7964.374254,10238.63139,18750.23164,11.30048013,457.6512773,2457.932055,4656.911015,3413.603849,1334.2098,7761.583322,10866.16314,6250.077214,13971.38709,17075.23358,3834.242007,5042.161262,4170.848329,1759.181847,11250.13832,8750.109421,22.60426353,14854.17558,1571.447211,15818.71995,5607.214998,8891.218427,2457.932055,5074.193053,10319.76956,4551.840664,7607.575054,16377.59988,17710.59077,19225.68093,14444.49106,9625.838824,19947.6399
GOW_61,14.62861765,26.46226715,19.35094933,6.969895666,459.692697,2457.935358,5042.157959,3414.003544,6250.077214,1334.2098,13750.17053,8750.109421,11250.13832,3750.045007,7542.190166,16250.20274,5690.024626,4705.386474,18750.23164,10241.74307,0.009909804,459.692697,2457.935358,4657.717012,1334.2098,3414.003544,7761.603142,5042.157959,10866.6289,6250.077214,17076.63417,13971.80661,3834.238704,8750.109421,4218.197374,11250.13832,1790.546377,14862.73104,22.60096026,1571.136704,5586.424229,8897.336079,15825.28354,5067.176911,7474.3014,2457.935358,7020.699929,3359.813431,4542.611333,19082.67915,17703.51517,16423.02642,5919.344103,14478.72613
GOW_62,13.05416859,22.29248833,15.87041223,6.969895666,2276.103663,460.5614565,3414.181921,4959.9231,1330.292125,6250.077214,11250.13832,8750.109421,13750.17053,3830.324331,5689.648053,2700.725563,18750.23164,7966.831885,7540.231328,12518.63621,30.80297492,2540.170217,460.5614565,4655.751568,1330.292125,3414.181921,7759.069535,10863.23644,13966.61717,3830.324331,5040.199121,6250.077214,17071.11771,8750.109421,5689.648053,11250.13832,4218.867937,14845.95705,1573.178124,8889.358687,22.462223,5071.266357,5592.776413,7473.072584,15820.13375,2540.170217,756.2336798,4557.492555,7008.745402,18704.98017,8473.331891,14500.934,15181.22885,17718.46246
GOW_63,10.54471446,17.96860375,12.49188862,7.082206781,2539.0405,4961.052818,1328.032689,6250.077214,8750.109421,3414.353691,379.7602158,11250.13832,13750.17053,3828.064896,5690.966057,732.5228215,18750.23164,7966.554411,16250.20274,10242.79351,30.79636839,2461.023914,4654.225458,1804.74052,1328.032689,7757.084271,3414.337174,10859.82086,5039.069403,3750.045007,6250.077214,378.5611295,13962.52773,17065.27753,8750.109421,5690.857049,4221.345388,1566.799513,28.73182583,1982.872555,699.4306817,2461.023914,4551.579705,5058.172203,5673.647023,3733.059603,2843.733948,3350.79551,14855.06416,8892.648742,1188.502645,10313.87653,4076.12051,7486.533402
GOW_64,8.441190225,13.65058568,9.473473147,7.042567564,2460.957849,3411.35102,5039.135469,8750.109421,6250.077214,11250.13832,1171.867387,13750.17053,3828.193723,5685.2481,16250.20274,18750.23164,7959.363196,14782.5376,10234.77648,466.1406763,0.033032681,2460.957849,4652.078334,3411.35102,1328.16482,7753.728151,5039.135469,10854.61822,3828.193723,6250.077214,8750.109421,17057.16801,13957.37463,4217.814194,5685.2481,11250.13832,12500.26013,0.006606536,2460.957849,1568.176976,8883.759648,1171.867387,695.6682594,14857.10558,5680.151158,5058.677603,3671.899594,4549.548196,6250.077214,1980.464473,7553.048008,19431.37213,10324.98212,13750.17053
GOW_69,15.51897964,12.76637026,32.23358655,6.976502202,2457.935358,459.1542643,5042.157959,3413.075326,6250.077214,13750.17053,8750.109421,11250.13832,1165.822406,3750.045007,5689.515923,16250.20274,7542.190166,7965.236407,10239.93288,12516.62122,30.7435161,2457.935358,4659.5239,459.1542643,1165.822406,3413.445292,5042.157959,7765.325925,10872.68049,6250.077214,3834.238704,5689.515923,8750.109421,13979.0771,1817.187234,17082.67585,4172.047415,23.18894198,14874.14053,5599.118688,15915.06637,8890.600716,1571.955915,2457.935358,5061.158357,4551.295624,15261.84841,14441.54454,6972.832272,16351.30256,7467.262136,10459.22363,17697.26869,755.9066563
GOW_70,12.12550999,11.41772348,26.36930731,6.983108739,2458.840454,459.3194277,5041.252864,8750.109421,6250.077214,3415.067197,1167.632597,13750.17053,11250.14163,16250.20274,5692.188266,3832.428513,7541.28507,7968.678412,10246.77064,12523.83225,22.462223,2458.840454,459.3227309,4659.850924,1332.39961,5041.252864,3415.067197,7765.41181,6250.077214,3832.428513,8750.109421,10871.70272,5692.188266,13979.20593,17085.22267,12500.26013,11250.14163,22.462223,14859.76471,2458.840454,5606.577467,8885.371642,15816.43079,1573.842081,15195.15873,5061.386283,16350.89956,4552.616932,7473.412821,7004.394998,14515.09511,10462.07435,8487.793599,13768.15022
GOW_71,10.24920899,9.079800315,21.03480691,7.006231615,2459.065076,460.333531,3413.844988,8750.109421,5041.028241,1331.950365,11250.14163,6250.077214,13750.17053,5690.014716,3750.04831,16250.20274,7541.060448,18750.23494,7966.527984,10242.97849,22.462223,2459.065076,4659.16054,460.333531,1331.950365,3413.844988,7765.497695,5041.028241,13977.87801,10870.70844,8750.109421,6250.077214,17084.33739,11250.14163,3750.04831,12500.26013,5690.014716,22.462223,14862.87639,2459.065076,8890.273692,5610.732979,5059.093814,15943.6958,7477.32389,4555.299185,1331.950365,16280.64896,10313.01438,7021.324247,8461.132922,15199.92204,19094.17452,17675.67193
GOW_74,12.01127461,8.422566299,19.68319616,7.092116586,2457.935358,462.7812526,1334.2098,11250.14163,8750.109421,3414.591526,5042.161262,13750.17383,3750.04831,6250.077214,16250.20274,7542.190166,5690.156757,18750.23494,10242.94215,4705.383171,22.462223,2457.935358,1334.2098,462.8440147,4659.325704,7764.800706,3414.21165,10870.55649,5042.161262,3750.04831,11250.14163,13976.38163,8750.109421,6250.077214,17082.80137,4220.136392,12500.26013,22.462223,14854.4002,2457.935358,15958.67942,8885.573142,5600.225283,5069.271183,1334.2098,7469.957603,4558.387741,6973.796826,19143.16199,17698.2861,15207.87631,8467.495016,16389.20756,18649.88496
GOW_75,14.58180085,10.37499714,24.93417199,7.029354492,2273.134025,3409.735722,4957.594296,462.3220984,6250.077214,1334.953036,13750.17053,8750.109421,11250.13832,3834.981939,5683.005181,16250.20274,7542.560132,7956.79986,2712.369583,18750.23164,22.45891973,2457.562089,4655.758174,3409.735722,462.3881637,1136.601697,7759.558419,10863.52713,6250.077214,5042.531228,17071.55374,8750.109421,3834.981939,13967.45951,5683.005181,4178.650648,1551.842315,0.006606536,14861.84907,5589.331105,15953.24224,5070.113517,8900.424635,2457.562089,1575.03456,4558.727978,7008.008773,17718.88528,15199.70733,8466.864092,5924.427833,7467.311685,10315.98072,14465.32477
GOW_76,17.96944632,12.51752679,29.72877805,7.03265776,461.5127977,2272.100102,5042.904498,1335.702878,3407.97508,8750.106117,13750.16723,3750.045007,6250.077214,11250.13832,5680.498001,2714.249142,16250.19613,7542.933401,18750.22834,10225.2994,30.76994224,461.5127977,2457.185516,4653.938074,1335.702878,3407.97508,5042.904498,3750.045007,10858.4401,7756.618511,8750.106117,13961.4872,6250.077214,17064.3361,5680.498001,4177.814921,12500.25683,23.19224525,14865.23822,15960.91573,5603.76969,1574.889217,5056.731978,8889.19022,4549.118771,15220.50801,2457.185516,6983.703327,16295.13379,17694.01828,758.2916158,16689.544,14243.94965,19167.57644
GOW_77,18.61020168,19.95101552,22.05202572,7.055780637,2458.315234,462.0875663,11250.13172,5041.77478,8750.102814,13750.16062,1333.446746,6250.073911,3750.045007,16250.18953,7541.803683,5716.312033,18750.21843,10288.32906,6667.227121,4708.048908,0.006606536,2458.315234,462.0875663,4655.748265,1333.446746,7759.485747,5041.77478,10864.24724,3750.045007,6250.073911,11250.13172,13967.79644,8750.102814,17070.35466,16250.18953,12500.25022,15771.5658,14856.77525,0.009909804,5597.645431,15886.10332,1569.977257,5063.199777,6851.625456,8899.00423,4554.093492,7459.565521,17719.94893,15199.62145,3413.72607,19070.87657,2458.315234,14402.04737,16242.13616
GOW_78,14.68528906,17.44927999,17.5490166,7.039264296,2454.922778,1340.225052,462.8506213,5045.163933,3427.685681,6250.073911,8750.102814,11250.13172,7545.192837,13750.16062,16250.18953,5713.43819,18750.21843,3840.253955,10283.8234,7998.830643,22.462223,462.8506213,1340.225052,2454.922778,4654.664793,7758.108284,5045.163933,10861.92505,3427.510608,13965.1274,12500.25022,17067.41144,6250.073911,8750.102814,4187.625627,3840.253955,5712.08385,22.462223,14872.58139,5607.208392,8857.356626,5058.254784,6851.701431,15812.28518,4549.828973,1567.542748,7448.64822,8453.61138,17709.47757,19175.62981,2454.922778,10318.184,18646.73365,16369.77774
GOW_79,11.84116323,14.16198709,14.68114852,7.009534883,2287.969002,1344.743922,3431.841192,463.3229886,8750.102814,6250.073911,11250.13172,5047.423368,13750.16062,2736.850103,7547.452272,5719.697883,16250.18953,10047.48118,8007.993909,4668.508789,11.2311115,1344.743922,4656.650057,463.3229886,3431.841192,2452.663342,7761.048193,10865.47606,6250.073911,5047.423368,13969.93035,8750.102814,17074.65551,11250.13172,4185.204332,5720.404782,10047.48118,0.019819609,5603.957976,14867.15412,5066.925863,7042.673269,8849.706257,7472.577094,1344.743922,4558.311766,15820.90341,2567.468425,17696.90533,19176.59767,8462.642515,16198.73782,5959.032869,18633.10767
GOW_80,9.62728447,10.63393392,11.01129072,7.128452535,2457.18882,6250.073911,4957.217723,8750.102814,1335.696271,11250.13172,3664.361536,13750.16062,7542.930098,16250.18953,5299.948304,5711.439713,18750.22173,4092.775588,7028.832576,6678.487962,0.01651634,2457.18882,1335.696271,4957.217723,3664.361536,6250.073911,7758.432005,8750.102814,13965.51388,10861.41634,11250.13172,4187.149957,17068.2802,5299.948304,5715.819846,16250.19283,533.4777963,0.009909804,2457.18882,5694.530284,5062.20219,8886.197459,14873.63183,7464.774775,1335.696271,4553.56497,6866.054131,8466.008546,19273.47922,15901.03409,3664.361536,17702.79176,6250.073911,10308.6871
GOW_82,12.52249987,16.78616802,11.75664052,6.930256449,2459.441649,5040.648365,11250.13502,1331.190613,6250.073911,3750.045007,13750.16392,3419.586067,8750.102814,16250.19283,377.9962706,7540.677269,5694.86061,6655.959674,7977.276819,18750.22504,22.462223,2459.441649,4655.183406,1331.190613,7758.666537,5040.648365,3668.867194,13965.17695,10862.0803,6250.073911,17068.95407,4177.220333,11250.13502,1817.025374,12500.25353,469.3349365,8750.102814,22.462223,1568.289287,2459.441649,757.2213569,5072.96754,5675.087248,2008.628136,14863.02173,4562.401212,8880.25488,1168.83829,3375.705454,10325.89382,2846.422808,3831.22282,7024.019714,7460.226175
GOW_83,15.41170379,20.94765746,14.65806225,6.702330951,2461.704387,379.4860445,8750.102814,3418.621513,5038.385627,6250.073911,1326.665136,726.1970631,11250.13172,3750.045007,13750.16392,1800.376903,5523.691865,16250.19283,18750.22173,3055.189352,30.90207297,2461.704387,1821.887785,4656.759065,1326.665136,379.5554131,3418.61821,5038.385627,3750.045007,7760.192647,6250.073911,10865.10279,8750.102814,4178.997491,13969.76519,17074.88674,5697.74106,22.462223,1580.930894,4552.313031,2017.352067,708.4981526,5681.125622,5064.018987,2847.925795,2461.704387,3413.729373,3792.112126,8879.422457,1200.367984,10307.72585,14869.44659,7493.011111,7012.263383
GOW_84,18.6763142,25.07865251,16.93376,6.841068211,2721.001022,379.4265857,1339.323259,2281.646547,740.107125,1802.23334,4904.821285,3422.6515,6250.073911,8750.102814,5516.64269,3846.731664,5907.178167,3052.289082,11250.13172,7544.743592,24.07091456,1822.94483,2455.375326,377.7187961,4656.332943,1339.323259,3424.20734,7760.489941,5044.714688,868.4721229,13969.38861,6250.073911,10864.59409,3851.759238,17074.7414,8750.102814,16089.93478,1572.960108,24.07091456,1977.805342,693.5971103,4542.664185,5066.271816,2849.626978,5684.352915,3403.783233,2359.392265,3803.620712,1195.333803,8886.85481,14761.8096,7480.220857,7041.801206,10313.00777
GOW_85,21.19862021,23.35494979,15.64600138,7.006231615,2724.413298,379.5124707,2283.767245,3425.654171,4955.404229,731.0726868,1809.114047,5533.003777,6250.073911,8750.102814,1339.319956,5894.952772,3055.869825,11250.13172,3859.802696,4234.687288,24.07091456,1818.174911,2455.375326,4656.785491,1261.3331,379.0169804,3425.469188,7760.959005,739.0665955,3772.394919,6250.073911,13969.34567,10865.18537,4993.269591,17074.40777,4177.960265,16077.74241,1569.405792,24.07091456,1978.185218,692.8439652,4552.927439,2846.01981,5693.572336,5068.237261,2313.252216,3410.789465,8884.175859,3764.199511,1200.72804,14866.64872,7022.146761,7559.988174,4188.646337
GOW_86,17.27480024,19.46872292,13.64573533,6.94677279,2457.185516,378.6371046,5042.901194,3421.082448,11250.13172,1335.702878,13750.16062,8750.102814,6250.073911,16250.18953,729.8075351,1806.435097,5539.858059,3835.731781,2804.018756,7542.930098,30.91528604,2457.185516,1821.686285,4656.342853,378.6371046,1335.702878,3420.947014,7761.031677,5042.901194,10865.62471,6250.073911,17074.2393,4176.820637,5700.991476,13750.16062,12500.25022,8750.102814,23.19224525,1572.725576,1977.501441,694.1322397,4543.331445,5686.780817,2845.861253,5066.810249,3419.599281,2457.185516,14857.44581,1197.735279,3759.802861,8884.796874,7011.236066,4210.682439,10317.99571
GOW_87,14.08843493,15.58038109,10.89463045,7.039264296,2457.185516,11250.13172,4957.21442,13750.16062,8750.102814,1335.702878,6250.073911,3422.826573,16250.18953,7542.933401,472.482951,3835.735085,18750.21843,5704.479727,5299.971427,7985.974324,31.22248997,2457.185516,4656.874679,1335.702878,3422.826573,7762.53136,5042.904498,4179.205597,6250.073911,1828.332461,10866.1202,472.1691405,12500.25022,11250.13172,13970.27719,8750.102814,17077.3708,23.19224525,1573.320164,696.3090934,5072.871746,2457.185516,5681.066163,14860.14458,4552.464981,1907.042733,8902.406596,3405.137573,10314.76842,2844.629134,6994.135048,7479.269515,1164.326026,19182.22313
GOW_88,10.21740525,11.83444576,8.184515418,7.035961028,1343.244239,2284.718586,8750.102814,6250.073911,11250.13172,5046.673526,3427.018421,2733.100893,13750.16062,7546.70243,16250.18953,18750.21843,4673.757682,9953.503198,5712.007875,3843.273142,22.462223,1343.244239,4658.790574,2453.416488,7765.497695,10870.22285,6250.073911,3427.352051,5046.673526,8750.102814,4179.337728,13977.64678,17082.0251,11250.13172,12500.25022,5712.007875,546.5587379,0.006606536,1343.244239,2453.416488,704.6564519,5046.673526,14878.0549,5687.474503,1866.48851,8891.505811,6250.073911,7546.70243,3750.045007,4560.795823,12500.25022,11250.13172,10322.72269,3376.128273
GOW_89,10.70728775,9.910855886,10.25561741,6.999625079,2457.185516,5042.901194,1335.699574,3425.545163,6250.070607,379.1061687,11250.13172,8750.099511,7542.930098,3921.415252,13750.15732,5707.122341,16250.18953,10272.8103,4700.157401,18750.21513,30.92519584,2457.185516,1335.699574,4656.451861,5042.901194,7760.797145,474.996738,4209.899564,3424.649977,1830.324331,10866.23251,13969.04177,17073.86273,5707.122341,6250.070607,3835.728478,12500.25022,51.92407108,1853.850207,2457.185516,1240.132725,4541.379214,2847.093372,5739.134313,4957.21442,758.2949191,4007.92454,3372.101589,10476.94567,5368.98991,14948.79769,8888.20915,10951.20908,7457.243324
GOW_90,13.77415666,13.1764723,13.6215622,7.029354492,2285.537797,379.2614223,2709.575018,1344.288071,3428.267056,6250.073911,740.1005184,4912.864743,8750.102814,7547.224346,5713.282936,5322.552567,11250.13172,4241.838863,1761.276119,3055.344605,31.17954749,1344.288071,4656.118231,3682.38747,1819.539161,2452.891268,379.2614223,10864.61721,7760.314868,4178.402903,17073.20207,872.5186263,5047.195443,13969.04177,5713.946893,15044.59247,12500.25022,188.3391333,1861.315593,2845.537533,1529.644354,2232.018247,4037.122127,4553.581486,954.9153455,3379.550458,5730.433504,5180.693719,579.0298632,10485.772,7043.178669,14832.49293,10939.51221,7578.109903
GOW_91,18.04454386,16.23247249,16.36950293,6.993018543,2285.501461,3427.966459,465.7905299,1328.917965,4960.606876,8750.102814,11250.13172,6250.073911,3907.852033,13750.16062,5713.976623,2697.290164,7998.850463,16250.18953,18750.21843,10284.93991,22.45891973,2460.577973,4655.30893,465.7905299,1328.917965,3427.966459,7758.65002,10862.67819,4178.564763,5039.508738,17068.26038,3828.946869,13966.10847,12500.25022,5713.976623,6250.073911,8750.102814,22.45891973,14861.24457,5076.393029,5606.019215,8895.413577,6863.371877,7464.457661,15964.58236,2460.577973,17741.93218,1586.222729,4560.951077,19129.82339,18644.50394,757.7168472,5950.593019,8470.748735
